Flight_Number,Flight_Date,Origin,Destination,Route,Aircraft_Type,Aircraft_Capacity,Passengers,Load_Factor,Flight_Hours,Season,Route_Category,Demand_Level,Ticket_Revenue,Ancillary_Revenue,Total_Revenue,Fuel_Cost,Maintenance_Cost,Crew_Cost,Depreciation_Cost,Insurance_Cost,Airport_Fees,Catering_Cost,Handling_Cost,Navigation_Fees,Sales_Distribution_Cost,Passenger_Service_Cost,Overhead_Cost,Marketing_Cost,IT_Systems_Cost,Total_Cost,Profit,Profit_Margin,Year,Quarter,Month_Number,Month,Day,Day_Name
EK8786,2024-06-19,DXB,AMM,DXB-AMM,Airbus A320,180,133,0.7359,1.63,Summer,Short-haul,Low,46565.7,6349.87,52915.57,46348.31,18990.4,8908.8,25282.95,4510.78,5052.08,5796.36,3856.72,3789.06,44701.87,5728.7,35793.07,13464.69,3315.43,51676.1,1239.47,0.0234,2024,2,6,June,19,Wednesday
EK8787,2024-06-19,DXB,AMM,DXB-AMM,Airbus A320,180,135,0.7449,1.32,Summer,Short-haul,Low,84663.88,11545.08,96208.96,78195.92,32039.4,15030.36,42655.78,7610.31,8523.55,9779.25,6506.81,6392.66,75418.15,9665.09,60387.8,22716.77,5593.58,87184.63,9024.33,0.0938,2024,2,6,June,19,Wednesday
EK8788,2024-06-22,DXB,AMM,DXB-AMM,Airbus A320,180,131,0.7268,1.04,Summer,Short-haul,Low,44693.42,6094.56,50787.98,44783.21,18349.13,8607.96,24429.18,4358.46,4881.48,5600.62,3726.49,3661.11,43192.37,5535.25,34584.4,13010.01,3203.47,49931.09,856.89,0.0169,2024,2,6,June,22,Saturday
EK8789,2024-06-25,DXB,AMM,DXB-AMM,Airbus A320,180,135,0.748,2.16,Summer,Short-haul,Low,90691.28,12366.99,103058.27,83234.43,34103.84,15998.83,45404.28,8100.67,9072.76,10409.37,6926.08,6804.57,80277.68,10287.86,64278.85,24180.51,5954.0,92802.32,10255.95,0.0995,2024,2,6,June,25,Tuesday
EK8790,2024-06-27,DXB,AMM,DXB-AMM,Airbus A320,180,135,0.746,2.11,Summer,Short-haul,Low,65212.51,8892.61,74105.12,61935.83,25377.11,11904.94,33785.92,6027.82,6751.16,7745.75,5153.78,5063.37,59735.68,7655.33,47830.74,17993.04,4430.45,69055.42,5049.7,0.0681,2024,2,6,June,27,Thursday
EK8791,2024-07-02,DXB,AMM,DXB-AMM,Airbus A320,180,130,0.7177,2.19,Summer,Short-haul,Low,61600.51,8400.07,70000.58,58916.43,24139.97,11324.57,32138.84,5733.96,6422.03,7368.14,4902.54,4816.53,56823.54,7282.13,45498.97,17115.87,4214.46,65688.94,4311.64,0.0616,2024,3,7,July,2,Tuesday
EK8792,2024-07-02,DXB,AMM,DXB-AMM,Airbus A320,180,134,0.7419,1.91,Summer,Short-haul,Low,74523.86,10162.35,84686.21,69719.52,28566.34,13401.08,38031.91,6785.35,7599.6,8719.18,5801.48,5699.7,67242.86,8617.4,53841.79,20254.28,4987.24,77733.86,6952.35,0.0821,2024,3,7,July,2,Tuesday
EK8793,2024-07-03,DXB,AMM,DXB-AMM,Airbus A320,180,130,0.7211,1.83,Summer,Short-haul,Low,60257.79,8216.97,68474.76,57794.0,23680.07,11108.82,31526.56,5624.72,6299.69,7227.77,4809.14,4724.77,55740.98,7143.39,44632.16,16789.79,4134.17,64437.49,4037.27,0.059,2024,3,7,July,3,Wednesday
EK8794,2024-07-05,DXB,AMM,DXB-AMM,Airbus A320,180,130,0.7204,1.66,Summer,Short-haul,Low,74230.02,10122.28,84352.3,69473.88,28465.7,13353.86,37897.92,6761.45,7572.82,8688.46,5781.04,5679.62,67005.96,8587.04,53652.09,20182.92,4969.66,77459.99,6892.31,0.0817,2024,3,7,July,5,Friday
EK8795,2024-07-05,DXB,AMM,DXB-AMM,Airbus A320,180,137,0.7581,2.66,Summer,Short-haul,Low,38194.68,5208.37,43403.05,39350.68,16123.25,7563.76,21465.75,3829.75,4289.32,4921.23,3274.44,3216.99,37952.82,4863.78,30389.06,11431.8,2814.87,43874.08,-471.03,-0.0109,2024,3,7,July,5,Friday
EK8796,2024-07-06,DXB,AMM,DXB-AMM,Airbus A320,180,131,0.7257,2.12,Summer,Short-haul,Low,89933.32,12263.63,102196.95,82600.82,33844.23,15877.04,45058.65,8039.01,9003.69,10330.13,6873.35,6752.77,79666.58,10209.54,63789.54,23996.44,5908.67,92095.88,10101.07,0.0988,2024,3,7,July,6,Saturday
EK8797,2024-07-07,DXB,AMM,DXB-AMM,Airbus A320,180,133,0.7347,2.0,Summer,Short-haul,Low,81635.92,11132.17,92768.09,75664.73,31002.29,14543.83,41275.02,7363.96,8247.64,9462.69,6296.19,6185.73,72976.89,9352.23,58433.06,21981.43,5412.51,84362.48,8405.61,0.0906,2024,3,7,July,7,Sunday
EK8798,2024-07-07,DXB,AMM,DXB-AMM,Airbus A320,180,134,0.7412,1.42,Summer,Short-haul,Low,69975.74,9542.15,79517.89,65917.58,27008.57,12670.29,35957.96,6415.34,7185.18,8243.71,5485.11,5388.88,63575.98,8147.48,50905.69,19149.78,4715.27,73494.88,6023.01,0.0757,2024,3,7,July,7,Sunday
EK8799,2024-07-09,DXB,AMM,DXB-AMM,Airbus A320,180,132,0.7325,2.74,Summer,Short-haul,Low,33642.95,4587.68,38230.63,35545.73,14564.24,6832.39,19390.15,3459.44,3874.57,4445.38,2957.82,2905.93,34283.03,4393.49,27450.64,10326.42,2542.69,39631.75,-1401.12,-0.0366,2024,3,7,July,9,Tuesday
EK8800,2024-07-10,DXB,AMM,DXB-AMM,Airbus A320,180,137,0.7572,1.97,Summer,Short-haul,Low,76109.27,10378.54,86487.81,71044.82,29109.36,13655.82,38754.86,6914.34,7744.06,8884.92,5911.76,5808.04,68521.09,8781.21,54865.27,20639.3,5082.04,79211.5,7276.31,0.0841,2024,3,7,July,10,Wednesday
EK8801,2024-07-16,DXB,AMM,DXB-AMM,Airbus A320,180,135,0.7456,2.79,Summer,Short-haul,Low,42428.14,5785.65,48213.79,42889.57,17573.24,8243.98,23396.21,4174.17,4675.07,5363.8,3568.91,3506.3,41366.0,5301.19,33122.02,12459.89,3068.01,47819.77,394.02,0.0082,2024,3,7,July,16,Tuesday
EK8802,2024-07-20,DXB,AMM,DXB-AMM,Airbus A320,180,133,0.7353,2.08,Summer,Short-haul,Low,43020.19,5866.39,48886.58,43384.49,17776.03,8339.11,23666.18,4222.33,4729.01,5425.7,3610.1,3546.76,41843.33,5362.36,33504.22,12603.67,3103.42,48371.58,515.0,0.0105,2024,3,7,July,20,Saturday
EK8803,2024-07-27,DXB,AMM,DXB-AMM,Airbus A320,180,136,0.7521,3.05,Summer,Short-haul,Low,98215.41,13393.01,111608.42,89524.11,36680.93,17207.8,48835.29,8712.81,9758.35,11195.96,7449.45,7318.76,86343.94,11065.27,69136.14,26007.73,6403.91,99815.01,11793.41,0.1057,2024,3,7,July,27,Saturday
EK8804,2024-07-27,DXB,AMM,DXB-AMM,Airbus A320,180,131,0.7267,1.1,Summer,Short-haul,Low,63173.64,8614.59,71788.23,60231.47,24678.78,11577.34,32856.19,5861.94,6565.38,7532.6,5011.96,4924.03,58091.86,7444.67,46514.52,17497.9,4308.53,67155.14,4633.09,0.0645,2024,3,7,July,27,Saturday
EK8805,2024-07-30,DXB,AMM,DXB-AMM,Airbus A320,180,135,0.7483,2.8,Summer,Short-haul,Low,70724.77,9644.29,80369.06,66543.73,27265.12,12790.64,36299.52,6476.28,7253.43,8322.01,5537.22,5440.07,64179.89,8224.87,51389.24,19331.68,4760.06,74193.0,6176.06,0.0768,2024,3,7,July,30,Tuesday
EK8806,2024-07-30,DXB,AMM,DXB-AMM,Airbus A320,180,132,0.7317,1.09,Summer,Short-haul,Low,46961.41,6403.83,53365.24,46679.09,19125.94,8972.38,25463.39,4542.98,5088.13,5837.73,3884.25,3816.1,45020.91,5769.58,36048.53,13560.79,3339.09,52044.91,1320.33,0.0247,2024,3,7,July,30,Tuesday
EK8807,2024-07-31,DXB,AMM,DXB-AMM,Airbus A320,180,134,0.7429,1.85,Summer,Short-haul,Low,86132.86,11745.39,97878.25,79423.89,32542.54,15266.39,43325.63,7729.82,8657.4,9932.82,6608.99,6493.05,76602.5,9816.87,61336.11,23073.51,5681.42,88553.75,9324.5,0.0953,2024,3,7,July,31,Wednesday
EK8808,2024-08-01,DXB,AMM,DXB-AMM,Airbus A320,180,128,0.7104,2.95,Summer,Short-haul,Low,91586.91,12489.12,104076.03,83983.12,34410.6,16142.74,45812.69,8173.54,9154.36,10503.0,6988.38,6865.77,80999.78,10380.4,64857.04,24398.02,6007.55,93637.07,10438.96,0.1003,2024,3,8,August,1,Thursday
EK8809,2024-08-03,DXB,AMM,DXB-AMM,Airbus A320,180,136,0.7509,2.31,Summer,Short-haul,Low,53335.15,7272.97,60608.12,52007.13,21309.0,9996.5,28369.82,5061.52,5668.9,6504.05,4327.6,4251.68,50159.67,6428.13,40163.17,15108.64,3720.22,57985.4,2622.72,0.0433,2024,3,8,August,3,Saturday
EK8810,2024-08-03,DXB,AMM,DXB-AMM,Airbus A320,180,133,0.7353,1.06,Summer,Short-haul,Low,78071.97,10646.18,88718.15,72685.51,29781.6,13971.18,39649.85,7074.02,7922.9,9090.11,6048.28,5942.17,70103.49,8984.0,56132.31,21115.94,5199.4,81040.79,7677.36,0.0865,2024,3,8,August,3,Saturday
EK8811,2024-08-04,DXB,AMM,DXB-AMM,Airbus A320,180,132,0.7318,2.9,Summer,Short-haul,Low,63442.5,8651.25,72093.75,60456.21,24770.87,11620.54,32978.79,5883.82,6589.87,7560.7,5030.66,4942.41,58308.62,7472.45,46688.08,17563.19,4324.61,67405.72,4688.03,0.065,2024,3,8,August,4,Sunday
EK8812,2024-08-04,DXB,AMM,DXB-AMM,Airbus A320,180,132,0.7305,2.81,Summer,Short-haul,Low,84868.32,11572.95,96441.27,78366.81,32109.42,15063.21,42749.0,7626.94,8542.17,9800.62,6521.03,6406.63,75582.98,9686.21,60519.77,22766.42,5605.8,87375.17,9066.1,0.094,2024,3,8,August,4,Sunday
EK8813,2024-08-13,DXB,AMM,DXB-AMM,Airbus A320,180,132,0.7297,1.82,Summer,Short-haul,Low,54420.63,7420.99,61841.62,52914.52,21680.79,10170.92,28864.8,5149.83,5767.81,6617.53,4403.11,4325.86,51034.83,6540.29,40863.91,15372.25,3785.13,58997.1,2844.52,0.046,2024,3,8,August,13,Tuesday
EK8814,2024-08-14,DXB,AMM,DXB-AMM,Airbus A320,180,133,0.7377,2.42,Summer,Short-haul,Low,75404.6,10282.44,85687.04,70455.75,28868.0,13542.59,38433.53,6857.01,7679.85,8811.25,5862.74,5759.89,67952.94,8708.4,54410.35,20468.17,5039.9,78554.72,7132.32,0.0832,2024,3,8,August,14,Wednesday
EK8815,2024-08-16,DXB,AMM,DXB-AMM,Airbus A320,180,127,0.7015,1.99,Summer,Short-haul,Low,61810.36,8428.68,70239.04,59091.85,24211.84,11358.29,32234.53,5751.03,6441.15,7390.08,4917.13,4830.87,56992.72,7303.81,45634.43,17166.83,4227.01,65884.52,4354.52,0.062,2024,3,8,August,16,Friday
EK8816,2024-08-21,DXB,AMM,DXB-AMM,Airbus A320,180,135,0.7484,2.0,Summer,Short-haul,Low,90277.56,12310.58,102588.14,82888.59,33962.14,15932.36,45215.62,8067.02,9035.06,26383.38,6897.3,6776.29,79944.13,10245.11,64011.77,24080.04,5929.26,92416.72,10171.42,0.0991,2024,3,8,August,21,Wednesday
EK8817,2024-08-30,DXB,AMM,DXB-AMM,Airbus A320,180,130,0.7219,2.25,Summer,Short-haul,Low,92873.7,12664.59,105538.29,85058.79,34851.34,16349.5,46399.46,8278.23,9271.61,10637.52,7077.88,6953.71,82037.23,10513.35,65687.73,24710.51,6084.5,94836.39,10701.9,0.1014,2024,3,8,August,30,Friday
EK8818,2024-09-02,DXB,AMM,DXB-AMM,Airbus A320,180,133,0.7349,3.12,Autumn,Short-haul,High,68756.71,9375.92,78132.63,64898.55,26591.04,12474.42,35402.08,6316.16,7074.1,8116.27,5400.32,5305.58,62593.16,8021.52,50118.74,18853.74,4642.38,72358.72,5773.91,0.0739,2024,3,9,September,2,Monday
EK8819,2024-09-04,DXB,AMM,DXB-AMM,Airbus A320,180,130,0.7221,2.25,Autumn,Short-haul,High,28988.19,3952.93,32941.12,31654.65,12969.93,6084.47,17267.57,3080.74,3450.43,3958.76,2634.04,2587.83,30530.17,3912.54,24445.7,9196.02,2264.35,35293.38,-2352.26,-0.0714,2024,3,9,September,4,Wednesday
EK8820,2024-09-04,DXB,AMM,DXB-AMM,Airbus A320,180,135,0.7482,3.13,Autumn,Short-haul,High,66846.36,9115.41,75961.77,63301.62,25936.72,12167.46,34530.96,6160.74,6900.03,7916.55,5267.43,5175.02,61052.95,7824.14,48885.48,18389.81,4528.14,70578.21,5383.56,0.0709,2024,3,9,September,4,Wednesday
EK8821,2024-09-09,DXB,AMM,DXB-AMM,Airbus A320,180,133,0.7378,2.63,Autumn,Short-haul,High,57401.92,7827.53,65229.45,55406.68,22701.91,10649.95,30224.28,5392.38,6039.46,6929.21,17599.06,4529.6,53438.46,6848.32,42788.52,16096.25,3963.4,61775.74,3453.71,0.0529,2024,3,9,September,9,Monday
EK8822,2024-09-09,DXB,AMM,DXB-AMM,Airbus A320,180,129,0.7161,1.29,Autumn,Short-haul,High,70198.97,9572.59,79771.56,66104.19,27085.03,12706.16,36059.76,6433.5,7205.52,8267.04,5500.64,5404.14,63755.97,8170.54,51049.81,19203.99,4728.62,73702.94,6068.62,0.0761,2024,3,9,September,9,Monday
EK8823,2024-09-15,DXB,AMM,DXB-AMM,Airbus A320,180,131,0.7232,2.81,Autumn,Short-haul,High,56675.83,7728.52,64404.35,54799.72,22453.22,10533.28,29893.18,5333.31,5973.3,26383.38,4559.98,4479.98,52853.06,6773.3,42319.78,15919.92,3919.98,61099.01,3305.34,0.0513,2024,3,9,September,15,Sunday
EK8824,2024-09-15,DXB,AMM,DXB-AMM,Airbus A320,180,136,0.7553,1.48,Autumn,Short-haul,High,60717.02,8279.59,68996.61,58177.89,23837.36,11182.61,31735.97,5662.08,6341.53,7275.78,4841.08,4756.15,56111.23,7190.84,44928.62,16901.31,4161.63,64865.51,4131.1,0.0599,2024,3,9,September,15,Sunday
EK8825,2024-09-17,DXB,AMM,DXB-AMM,Airbus A320,180,134,0.7426,1.26,Autumn,Short-haul,High,42556.85,5803.21,48360.06,42997.17,17617.33,8264.66,23454.9,4184.64,4686.8,5377.26,3577.87,3515.1,41469.78,5314.49,33205.11,12491.15,3075.71,47939.74,420.32,0.0087,2024,3,9,September,17,Tuesday
EK8826,2024-09-20,DXB,AMM,DXB-AMM,Airbus A320,180,133,0.7338,3.14,Autumn,Short-haul,High,72240.47,9850.97,82091.44,67810.75,27784.26,13034.18,36990.68,6599.59,7391.54,8480.47,5642.65,5543.65,65401.9,8381.47,52367.72,19699.76,4850.7,75605.67,6485.77,0.079,2024,3,9,September,20,Friday
EK8827,2024-09-21,DXB,AMM,DXB-AMM,Airbus A320,180,136,0.7508,1.48,Autumn,Short-haul,High,51686.12,7048.11,58734.23,50628.65,20744.19,9731.54,27617.87,4927.36,5518.65,6331.66,4212.89,4138.98,48830.16,6257.75,39098.62,14708.18,3621.61,56448.47,2285.76,0.0389,2024,3,9,September,21,Saturday
EK8828,2024-09-22,DXB,AMM,DXB-AMM,Airbus A320,180,136,0.7553,2.74,Autumn,Short-haul,High,44856.23,6116.76,50972.99,44919.3,18404.89,8634.12,24503.42,4371.71,4896.31,5617.65,3737.81,3672.23,43323.63,5552.07,34689.51,13049.55,3213.21,50082.83,890.16,0.0175,2024,3,9,September,22,Sunday
EK8829,2024-09-22,DXB,AMM,DXB-AMM,Airbus A320,180,135,0.7491,1.43,Autumn,Short-haul,High,79523.46,10844.11,90367.57,73898.86,30278.75,14204.4,40311.74,7192.1,8055.16,9241.85,6149.25,6041.37,71273.74,9133.97,57069.34,21468.43,5286.2,82393.62,7973.95,0.0882,2024,3,9,September,22,Sunday
EK8830,2024-09-24,DXB,AMM,DXB-AMM,Airbus A320,180,136,0.7531,1.85,Autumn,Short-haul,High,84559.12,11530.79,96089.91,78108.34,32003.52,15013.53,42608.01,7601.79,8514.0,9768.29,6499.53,6385.5,75333.69,9654.27,60320.17,22691.33,5587.31,87086.99,9002.92,0.0937,2024,3,9,September,24,Tuesday
EK8831,2024-09-25,DXB,AMM,DXB-AMM,Airbus A320,180,134,0.7428,1.8,Autumn,Short-haul,High,65106.4,8878.14,73984.54,61847.13,25340.77,11887.89,33737.53,6019.19,6741.49,7734.65,5146.4,5056.12,59650.12,7644.37,47762.23,17967.27,4424.1,68956.52,5028.02,0.068,2024,3,9,September,25,Wednesday
EK8832,2024-09-25,DXB,AMM,DXB-AMM,Airbus A320,180,128,0.7097,1.98,Autumn,Short-haul,High,96948.04,13220.19,110168.23,88464.68,36246.84,17004.16,48257.38,8609.7,9642.87,11063.47,7361.29,7232.15,85322.14,10934.32,68317.98,25699.96,6328.13,98633.8,11534.43,0.1047,2024,3,9,September,25,Wednesday
EK8833,2024-09-29,DXB,AMM,DXB-AMM,Airbus A320,180,134,0.7392,3.01,Autumn,Short-haul,High,54846.37,7479.05,62325.42,53270.41,21826.61,10239.32,29058.94,5184.47,5806.6,6662.04,4432.72,4354.95,51378.08,6584.27,41138.75,15475.64,3810.58,59393.9,2931.52,0.047,2024,3,9,September,29,Sunday
EK8834,2024-09-29,DXB,AMM,DXB-AMM,Airbus A320,180,135,0.7466,1.36,Autumn,Short-haul,High,68851.66,9388.86,78240.52,64977.92,26623.56,12489.67,35445.38,6323.89,7082.75,8126.19,5406.92,5312.06,62669.71,8031.33,50180.03,18876.8,4648.06,72447.21,5793.31,0.074,2024,3,9,September,29,Sunday
EK8835,2024-09-30,DXB,AMM,DXB-AMM,Airbus A320,180,137,0.7605,3.02,Autumn,Short-haul,High,58736.33,8009.5,66745.83,56522.16,23158.96,10864.36,30832.77,5500.94,6161.05,7068.71,4703.3,4620.79,54514.32,6986.19,43649.96,16420.31,4043.19,63019.45,3726.38,0.0558,2024,3,9,September,30,Monday
EK8836,2024-09-30,DXB,AMM,DXB-AMM,Airbus A320,180,136,0.7529,1.84,Autumn,Short-haul,High,92995.39,12681.19,105676.58,85160.52,34893.02,16369.05,46454.96,8288.13,9282.7,10650.24,7086.35,6962.03,82135.35,10525.92,65766.3,24740.06,6091.77,94949.81,10726.77,0.1015,2024,3,9,September,30,Monday
EK8837,2024-10-03,DXB,AMM,DXB-AMM,Airbus A320,180,135,0.7497,1.82,Autumn,Short-haul,High,68646.84,9360.93,78007.77,64806.7,26553.4,12456.76,35351.98,6307.22,7064.09,8104.78,5392.67,5298.07,62504.57,8010.17,50047.8,18827.06,4635.81,72256.31,5751.46,0.0737,2024,4,10,October,3,Thursday
EK8838,2024-10-05,DXB,AMM,DXB-AMM,Airbus A320,180,133,0.7342,3.13,Autumn,Short-haul,High,93840.28,12796.4,106636.68,85866.79,35182.4,16504.81,46840.23,8356.87,9359.69,10738.57,7145.12,7019.77,82816.54,10613.22,66311.73,24945.24,6142.3,95737.28,10899.4,0.1022,2024,4,10,October,5,Saturday
EK8839,2024-10-06,DXB,AMM,DXB-AMM,Airbus A320,180,139,0.7715,1.26,Autumn,Short-haul,High,89091.98,12148.91,101240.89,81897.52,33556.06,15741.86,44675.0,7970.56,8927.03,10242.17,6814.83,6695.27,78988.27,10122.61,63246.41,23792.13,5858.36,91311.73,9929.16,0.0981,2024,4,10,October,6,Sunday
EK8840,2024-10-08,DXB,AMM,DXB-AMM,Airbus A320,180,136,0.7539,1.49,Autumn,Short-haul,High,99123.41,13516.83,112640.24,90283.15,36991.93,17353.7,49249.35,8786.68,9841.08,11290.89,7512.61,7380.81,87076.01,11159.08,69722.31,26228.24,6458.21,100661.3,11978.94,0.1063,2024,4,10,October,8,Tuesday
EK8841,2024-10-09,DXB,AMM,DXB-AMM,Airbus A320,180,135,0.7463,2.28,Autumn,Short-haul,High,96807.86,13201.07,110008.93,88347.5,36198.83,16981.64,48193.45,8598.3,9630.09,11048.81,7351.54,7222.57,85209.12,10919.84,68227.48,25665.91,6319.75,98503.14,11505.79,0.1046,2024,4,10,October,9,Wednesday
EK8842,2024-10-12,DXB,AMM,DXB-AMM,Airbus A320,180,133,0.7348,1.76,Autumn,Short-haul,High,50290.67,6857.82,57148.49,49462.14,20266.24,9507.32,26981.54,4813.83,5391.49,6185.78,4115.83,4043.62,47705.09,6113.57,38197.77,14369.29,3538.17,55147.87,2000.62,0.035,2024,4,10,October,12,Saturday
EK8843,2024-10-13,DXB,AMM,DXB-AMM,Airbus A320,180,135,0.7494,2.79,Autumn,Short-haul,High,74301.6,10132.04,84433.64,69533.72,28490.21,13365.36,37930.56,6767.27,7579.34,8695.94,5786.02,5684.51,67063.66,8594.44,53698.3,20200.31,4973.94,77526.7,6906.94,0.0818,2024,4,10,October,13,Sunday
EK8844,2024-10-14,DXB,AMM,DXB-AMM,Airbus A320,180,132,0.7308,2.02,Autumn,Short-haul,High,82332.01,11227.09,93559.1,76246.62,31240.71,14655.68,41592.44,7420.6,8311.07,26383.38,6344.61,6233.3,73538.1,9424.16,58882.43,22150.48,5454.14,85011.26,8547.84,0.0914,2024,4,10,October,14,Monday
EK8845,2024-10-14,DXB,AMM,DXB-AMM,Airbus A320,180,129,0.7146,2.8,Autumn,Short-haul,High,92810.33,12655.95,105466.28,85005.82,34829.63,16339.32,46370.57,8273.07,9265.84,10630.9,7073.48,6949.38,81986.15,10506.8,65646.83,24695.12,6080.71,94777.33,10688.95,0.1013,2024,4,10,October,14,Monday
EK8846,2024-10-15,DXB,AMM,DXB-AMM,Airbus A320,180,132,0.7321,2.57,Autumn,Short-haul,High,32233.33,4395.45,36628.78,34367.37,14081.42,6605.89,18747.36,3344.76,3746.13,4298.01,2859.77,2809.6,33146.53,4247.84,26540.64,9984.1,2458.4,38317.94,-1689.16,-0.0461,2024,4,10,October,15,Tuesday
EK8847,2024-10-15,DXB,AMM,DXB-AMM,Airbus A320,180,135,0.7475,1.53,Autumn,Short-haul,High,63632.69,8677.18,72309.87,60615.2,24836.01,11651.1,33065.52,5899.29,6607.2,7580.59,5043.89,4955.4,58461.96,7492.1,46810.86,17609.38,4335.98,67582.99,4726.88,0.0654,2024,4,10,October,15,Tuesday
EK8848,2024-10-20,DXB,AMM,DXB-AMM,Airbus A320,180,138,0.7642,1.45,Autumn,Short-haul,High,29043.48,3960.47,33003.95,31700.86,12988.87,6093.35,17292.78,3085.24,3455.47,3964.54,2637.88,2591.6,30574.75,3918.26,24481.4,9209.45,2267.65,35344.91,-2340.96,-0.0709,2024,4,10,October,20,Sunday
EK8849,2024-10-22,DXB,AMM,DXB-AMM,Airbus A320,180,133,0.7334,2.38,Autumn,Short-haul,High,70698.33,9640.68,80339.01,66521.62,27256.06,12786.39,36287.46,6474.12,7251.02,26383.38,5535.38,5438.26,64158.56,8222.14,51372.17,19325.26,4758.48,74168.35,6170.66,0.0768,2024,4,10,October,22,Tuesday
EK8850,2024-10-22,DXB,AMM,DXB-AMM,Airbus A320,180,132,0.7318,1.54,Autumn,Short-haul,High,79405.59,10828.03,90233.62,73800.32,30238.38,14185.46,40257.98,7182.51,8044.41,9229.53,6141.05,6033.31,71178.7,9121.79,56993.24,21439.8,5279.15,82283.75,7949.87,0.0881,2024,4,10,October,22,Tuesday
EK8851,2024-10-24,DXB,AMM,DXB-AMM,Airbus A320,180,137,0.7575,2.34,Autumn,Short-haul,High,86821.24,11839.26,98660.5,79999.33,32778.32,15377.0,43639.54,7785.82,8720.12,10004.78,6656.88,6540.09,77157.51,9888.0,61780.51,23240.68,5722.58,89195.35,9465.15,0.0959,2024,4,10,October,24,Thursday
EK8852,2024-10-24,DXB,AMM,DXB-AMM,Airbus A320,180,136,0.7524,2.69,Autumn,Short-haul,High,75994.49,10362.88,86357.37,70948.86,29070.05,13637.37,38702.52,6905.0,7733.6,8872.92,5903.77,5800.2,68428.54,8769.35,54791.17,20611.42,5075.17,79104.51,7252.86,0.084,2024,4,10,October,24,Thursday
EK8853,2024-10-24,DXB,AMM,DXB-AMM,Airbus A320,180,135,0.7478,2.72,Autumn,Short-haul,High,91860.01,12526.37,104386.38,84211.41,34504.14,16186.62,45937.22,8195.76,9179.25,10531.55,7007.37,6884.44,81219.96,10408.61,65033.34,24464.34,6023.88,93891.61,10494.77,0.1005,2024,4,10,October,24,Thursday
EK8854,2024-10-26,DXB,AMM,DXB-AMM,Airbus A320,180,134,0.7409,1.82,Autumn,Short-haul,High,100705.2,13732.53,114437.73,91605.42,37533.71,17607.86,49970.65,8915.37,9985.21,11456.25,7622.64,7488.91,88351.31,11322.52,70743.46,26612.38,6552.8,102135.57,12302.16,0.1075,2024,4,10,October,26,Saturday
EK8855,2024-10-29,DXB,AMM,DXB-AMM,Airbus A320,180,133,0.7375,1.54,Autumn,Short-haul,High,28094.5,3831.07,31925.57,30907.58,12663.84,5940.87,16860.05,3008.04,3369.0,3865.33,2571.87,2526.75,29809.65,3820.21,23868.78,8978.99,2210.91,34460.44,-2534.87,-0.0794,2024,4,10,October,29,Tuesday
EK8856,2024-11-03,DXB,AMM,DXB-AMM,Airbus A320,180,134,0.7402,2.84,Autumn,Short-haul,High,30209.5,4119.48,34328.98,32675.59,13388.25,6280.71,17824.49,3180.11,3561.72,4086.44,2718.99,2671.29,31514.85,4038.73,25234.14,9492.62,2337.38,36431.69,-2102.71,-0.0613,2024,4,11,November,3,Sunday
EK8857,2024-11-06,DXB,AMM,DXB-AMM,Airbus A320,180,136,0.7536,1.78,Autumn,Short-haul,High,66904.16,9123.3,76027.46,63349.94,25956.52,12176.75,34557.32,6165.44,6905.3,7922.6,5271.46,5178.97,61099.56,7830.11,48922.8,18403.85,4531.6,70632.09,5395.37,0.071,2024,4,11,November,6,Wednesday
EK8858,2024-11-07,DXB,AMM,DXB-AMM,Airbus A320,180,135,0.7459,3.07,Autumn,Short-haul,High,58976.34,8042.23,67018.57,56722.8,23241.17,10902.92,30942.22,5520.47,6182.92,7093.8,4720.0,4637.19,54707.83,7010.99,43804.91,16478.59,4057.54,63243.15,3775.42,0.0563,2024,4,11,November,7,Thursday
EK8859,2024-11-07,DXB,AMM,DXB-AMM,Airbus A320,180,130,0.7203,2.22,Autumn,Short-haul,High,52101.95,7104.81,59206.76,50976.25,20886.62,9798.35,27807.48,4961.19,5556.54,6375.13,4241.82,4167.4,49165.42,6300.71,39367.06,14809.16,3646.48,56836.03,2370.73,0.04,2024,4,11,November,7,Thursday
EK8860,2024-11-08,DXB,AMM,DXB-AMM,Airbus A320,180,135,0.7472,3.03,Autumn,Short-haul,High,78351.86,10684.34,89036.2,72919.47,29877.47,14016.15,39777.48,7096.79,7948.4,9119.37,6067.75,5961.3,70329.14,9012.92,56312.99,21183.9,5216.14,81301.65,7734.55,0.0869,2024,4,11,November,8,Friday
EK8861,2024-11-09,DXB,AMM,DXB-AMM,Airbus A320,180,131,0.7234,2.04,Autumn,Short-haul,High,75632.08,10313.46,85945.54,70645.91,28945.92,13579.14,38537.26,6875.51,7700.58,8835.04,5878.56,5775.43,68136.35,8731.9,54557.21,20523.41,5053.5,78766.74,7178.8,0.0835,2024,4,11,November,9,Saturday
EK8862,2024-11-09,DXB,AMM,DXB-AMM,Airbus A320,180,133,0.7344,1.48,Autumn,Short-haul,High,40311.96,5497.09,45809.05,41120.59,16848.44,7903.96,22431.23,4002.0,4482.24,5142.57,3421.71,3361.68,39659.86,5082.54,31755.9,11945.98,2941.47,45847.45,-38.4,-0.0008,2024,4,11,November,9,Saturday
